C009  AD 02 20  LDA $2002 = 00                  f0      c8373        i2392        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:226 SL:72  2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c8377        i2393        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:238 SL:72  2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c8380        i2394        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:247 SL:72  2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c8384        i2395        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:259 SL:72  2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c8387        i2396        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:268 SL:72  2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c8391        i2397        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:280 SL:72  2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c8394        i2398        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:289 SL:72  2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c8398        i2399        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:301 SL:72  2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c8401        i2400        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:310 SL:72  2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c8405        i2401        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:322 SL:72  2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c8408        i2402        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:331 SL:72  2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c8412        i2403        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:  2 SL:73  2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c8415        i2404        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC: 11 SL:73  2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c8419        i2405        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC: 23 SL:73  2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c8422        i2406        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC: 32 SL:73  2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c8426        i2407        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC: 44 SL:73  2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c8429        i2408        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC: 53 SL:73  2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c8433        i2409        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC: 65 SL:73  2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c8436        i2410        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC: 74 SL:73  2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c8440        i2411        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC: 86 SL:73  2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c8443        i2412        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC: 95 SL:73  2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c8447        i2413        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:107 SL:73  2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c8450        i2414        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:116 SL:73  2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c8454        i2415        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:128 SL:73  2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c8457        i2416        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:137 SL:73  2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c8461        i2417        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:149 SL:73  2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c8464        i2418        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:158 SL:73  2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c8468        i2419        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:170 SL:73  2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c8471        i2420        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:179 SL:73  2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c8475        i2421        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:191 SL:73  2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c8478        i2422        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:200 SL:73  2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c8482        i2423        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:212 SL:73  2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c8485        i2424        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:221 SL:73  2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c8489        i2425        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:233 SL:73  2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c8492        i2426        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:242 SL:73  2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c8496        i2427        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:254 SL:73  2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c8499        i2428        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:263 SL:73  2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c8503        i2429        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:275 SL:73  2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c8506        i2430        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:284 SL:73  2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c8510        i2431        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:296 SL:73  2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c8513        i2432        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:305 SL:73  2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c8517        i2433        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:317 SL:73  2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c8520        i2434        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:326 SL:73  2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c8524        i2435        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:338 SL:73  2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c8527        i2436        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:  6 SL:74  2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c8531        i2437        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC: 18 SL:74  2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c8534        i2438        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC: 27 SL:74  2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c8538        i2439        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC: 39 SL:74  2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c8541        i2440        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC: 48 SL:74  2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c8545        i2441        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC: 60 SL:74  2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c8548        i2442        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC: 69 SL:74  2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c8552        i2443        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC: 81 SL:74  2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c8555        i2444        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC: 90 SL:74  2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c8559        i2445        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:102 SL:74  2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c8562        i2446        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:111 SL:74  2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c8566        i2447        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:123 SL:74  2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c8569        i2448        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:132 SL:74  2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c8573        i2449        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:144 SL:74  2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c8576        i2450        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:153 SL:74  2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c8580        i2451        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:165 SL:74  2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c8583        i2452        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:174 SL:74  2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c8587        i2453        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:186 SL:74  2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c8590        i2454        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:195 SL:74  2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c8594        i2455        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:207 SL:74  2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c8597        i2456        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:216 SL:74  2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c8601        i2457        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:228 SL:74  2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c8604        i2458        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:237 SL:74  2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c8608        i2459        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:249 SL:74  2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c8611        i2460        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:258 SL:74  2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c8615        i2461        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:270 SL:74  2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c8618        i2462        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:279 SL:74  2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c8622        i2463        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:291 SL:74  2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c8625        i2464        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:300 SL:74  2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c8629        i2465        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:312 SL:74  2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c8632        i2466        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:321 SL:74  2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c8636        i2467        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:333 SL:74  2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c8639        i2468        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:  1 SL:75  2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c8643        i2469        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC: 13 SL:75  2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c8646        i2470        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC: 22 SL:75  2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c8650        i2471        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC: 34 SL:75  2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c8653        i2472        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC: 43 SL:75  2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c8657        i2473        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC: 55 SL:75  2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c8660        i2474        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC: 64 SL:75  2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c8664        i2475        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC: 76 SL:75  2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c8667        i2476        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC: 85 SL:75  2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c8671        i2477        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC: 97 SL:75  2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c8674        i2478        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:106 SL:75  2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c8678        i2479        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:118 SL:75  2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c8681        i2480        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:127 SL:75  2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c8685        i2481        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:139 SL:75  2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c8688        i2482        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:148 SL:75  2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c8692        i2483        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:160 SL:75  2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c8695        i2484        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:169 SL:75  2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c8699        i2485        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:181 SL:75  2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c8702        i2486        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:190 SL:75  2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c8706        i2487        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:202 SL:75  2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c8709        i2488        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:211 SL:75  2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c8713        i2489        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:223 SL:75  2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c8716        i2490        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:232 SL:75  2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c8720        i2491        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:244 SL:75  2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c8723        i2492        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:253 SL:75  2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c8727        i2493        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:265 SL:75  2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c8730        i2494        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:274 SL:75  2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c8734        i2495        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:286 SL:75  2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c8737        i2496        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:295 SL:75  2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c8741        i2497        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:307 SL:75  2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c8744        i2498        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:316 SL:75  2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c8748        i2499        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:328 SL:75  2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c8751        i2500        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:337 SL:75  2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c8755        i2501        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:  8 SL:76  2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c8758        i2502        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC: 17 SL:76  2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c8762        i2503        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC: 29 SL:76  2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c8765        i2504        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC: 38 SL:76  2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c8769        i2505        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC: 50 SL:76  2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c8772        i2506        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC: 59 SL:76  2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c8776        i2507        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC: 71 SL:76  2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c8779        i2508        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC: 80 SL:76  2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c8783        i2509        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC: 92 SL:76  2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c8786        i2510        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:101 SL:76  2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c8790        i2511        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:113 SL:76  2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c8793        i2512        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:122 SL:76  2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c8797        i2513        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:134 SL:76  2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c8800        i2514        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:143 SL:76  2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c8804        i2515        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:155 SL:76  2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c8807        i2516        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:164 SL:76  2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c8811        i2517        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:176 SL:76  2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c8814        i2518        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:185 SL:76  2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c8818        i2519        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:197 SL:76  2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c8821        i2520        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:206 SL:76  2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c8825        i2521        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:218 SL:76  2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c8828        i2522        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:227 SL:76  2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c8832        i2523        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:239 SL:76  2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c8835        i2524        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:248 SL:76  2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c8839        i2525        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:260 SL:76  2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c8842        i2526        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:269 SL:76  2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c8846        i2527        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:281 SL:76  2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c8849        i2528        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:290 SL:76  2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c8853        i2529        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:302 SL:76  2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c8856        i2530        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:311 SL:76  2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c8860        i2531        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:323 SL:76  2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c8863        i2532        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:332 SL:76  2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c8867        i2533        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:  3 SL:77  2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c8870        i2534        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC: 12 SL:77  2002:00 2004:00 2007:00 
