Opcode: STA 8D 78 6 A: 0x80 X: 0x80 Y: 0xD3 SP: 0xFB PC: 0xD783 P: 0xA5 CYC: 7774, PPU: cycle 134, scanline 68
Opcode: CPX EC 78 6 A: 0x80 X: 0x80 Y: 0xD3 SP: 0xFB PC: 0xD786 P: 0xA5 CYC: 7778, PPU: cycle 146, scanline 68
Opcode: JSR 20 BF F8 A: 0x80 X: 0x80 Y: 0xD3 SP: 0xFB PC: 0xD789 P: 0x27 CYC: 7782, PPU: cycle 158, scanline 68
Opcode: BNE D0 5 A: 0x80 X: 0x80 Y: 0xD3 SP: 0xF9 PC: 0xF8BF P: 0x27 CYC: 7788, PPU: cycle 176, scanline 68
Opcode: BMI 30 3 A: 0x80 X: 0x80 Y: 0xD3 SP: 0xF9 PC: 0xF8C1 P: 0x27 CYC: 7790, PPU: cycle 182, scanline 68
Opcode: BCC 90 1 A: 0x80 X: 0x80 Y: 0xD3 SP: 0xF9 PC: 0xF8C3 P: 0x27 CYC: 7792, PPU: cycle 188, scanline 68
Opcode: RTS 60 A: 0x80 X: 0x80 Y: 0xD3 SP: 0xF9 PC: 0xF8C5 P: 0x27 CYC: 7794, PPU: cycle 194, scanline 68
Opcode: INY C8 A: 0x80 X: 0x80 Y: 0xD3 SP: 0xFB PC: 0xD78C P: 0x27 CYC: 7800, PPU: cycle 212, scanline 68
Opcode: LDA A9 81 A: 0x80 X: 0x80 Y: 0xD4 SP: 0xFB PC: 0xD78D P: 0xA5 CYC: 7802, PPU: cycle 218, scanline 68
Opcode: STA 8D 78 6 A: 0x81 X: 0x80 Y: 0xD4 SP: 0xFB PC: 0xD78F P: 0xA5 CYC: 7804, PPU: cycle 224, scanline 68
Opcode: CPX EC 78 6 A: 0x81 X: 0x80 Y: 0xD4 SP: 0xFB PC: 0xD792 P: 0xA5 CYC: 7808, PPU: cycle 236, scanline 68
Opcode: JSR 20 C9 F8 A: 0x81 X: 0x80 Y: 0xD4 SP: 0xFB PC: 0xD795 P: 0xA4 CYC: 7812, PPU: cycle 248, scanline 68
Opcode: BCS B0 5 A: 0x81 X: 0x80 Y: 0xD4 SP: 0xF9 PC: 0xF8C9 P: 0xA4 CYC: 7818, PPU: cycle 266, scanline 68
Opcode: BEQ F0 3 A: 0x81 X: 0x80 Y: 0xD4 SP: 0xF9 PC: 0xF8CB P: 0xA4 CYC: 7820, PPU: cycle 272, scanline 68
Opcode: BPL 10 1 A: 0x81 X: 0x80 Y: 0xD4 SP: 0xF9 PC: 0xF8CD P: 0xA4 CYC: 7822, PPU: cycle 278, scanline 68
Opcode: RTS 60 A: 0x81 X: 0x80 Y: 0xD4 SP: 0xF9 PC: 0xF8CF P: 0xA4 CYC: 7824, PPU: cycle 284, scanline 68
Opcode: INY C8 A: 0x81 X: 0x80 Y: 0xD4 SP: 0xFB PC: 0xD798 P: 0xA4 CYC: 7830, PPU: cycle 302, scanline 68
Opcode: LDA A9 7F A: 0x81 X: 0x80 Y: 0xD5 SP: 0xFB PC: 0xD799 P: 0xA4 CYC: 7832, PPU: cycle 308, scanline 68
Opcode: STA 8D 78 6 A: 0x7F X: 0x80 Y: 0xD5 SP: 0xFB PC: 0xD79B P: 0x24 CYC: 7834, PPU: cycle 314, scanline 68
Opcode: CPX EC 78 6 A: 0x7F X: 0x80 Y: 0xD5 SP: 0xFB PC: 0xD79E P: 0x24 CYC: 7838, PPU: cycle 326, scanline 68
Opcode: JSR 20 D3 F8 A: 0x7F X: 0x80 Y: 0xD5 SP: 0xFB PC: 0xD7A1 P: 0x25 CYC: 7842, PPU: cycle 338, scanline 68
Opcode: BCC 90 5 A: 0x7F X: 0x80 Y: 0xD5 SP: 0xF9 PC: 0xF8D3 P: 0x25 CYC: 7848, PPU: cycle 15, scanline 69
Opcode: BEQ F0 3 A: 0x7F X: 0x80 Y: 0xD5 SP: 0xF9 PC: 0xF8D5 P: 0x25 CYC: 7850, PPU: cycle 21, scanline 69
Opcode: BMI 30 1 A: 0x7F X: 0x80 Y: 0xD5 SP: 0xF9 PC: 0xF8D7 P: 0x25 CYC: 7852, PPU: cycle 27, scanline 69
Opcode: RTS 60 A: 0x7F X: 0x80 Y: 0xD5 SP: 0xF9 PC: 0xF8D9 P: 0x25 CYC: 7854, PPU: cycle 33, scanline 69
Opcode: INY C8 A: 0x7F X: 0x80 Y: 0xD5 SP: 0xFB PC: 0xD7A4 P: 0x25 CYC: 7860, PPU: cycle 51, scanline 69
Opcode: TYA 98 A: 0x7F X: 0x80 Y: 0xD6 SP: 0xFB PC: 0xD7A5 P: 0xA5 CYC: 7862, PPU: cycle 57, scanline 69
Opcode: TAX AA A: 0xD6 X: 0x80 Y: 0xD6 SP: 0xFB PC: 0xD7A6 P: 0xA5 CYC: 7864, PPU: cycle 63, scanline 69
Opcode: LDA A9 40 A: 0xD6 X: 0xD6 Y: 0xD6 SP: 0xFB PC: 0xD7A7 P: 0xA5 CYC: 7866, PPU: cycle 69, scanline 69
Opcode: STA 8D 78 6 A: 0x40 X: 0xD6 Y: 0xD6 SP: 0xFB PC: 0xD7A9 P: 0x25 CYC: 7868, PPU: cycle 75, scanline 69
Opcode: JSR 20 DD F8 A: 0x40 X: 0xD6 Y: 0xD6 SP: 0xFB PC: 0xD7AC P: 0x25 CYC: 7872, PPU: cycle 87, scanline 69
Opcode: BIT 24 1 A: 0x40 X: 0xD6 Y: 0xD6 SP: 0xF9 PC: 0xF8DD P: 0x25 CYC: 7878, PPU: cycle 105, scanline 69
Opcode: LDY A0 40 A: 0x40 X: 0xD6 Y: 0xD6 SP: 0xF9 PC: 0xF8DF P: 0xE5 CYC: 7881, PPU: cycle 114, scanline 69
Opcode: RTS 60 A: 0x40 X: 0xD6 Y: 0x40 SP: 0xF9 PC: 0xF8E1 P: 0x65 CYC: 7883, PPU: cycle 120, scanline 69
Opcode: CPY CC 78 6 A: 0x40 X: 0xD6 Y: 0x40 SP: 0xFB PC: 0xD7AF P: 0x65 CYC: 7889, PPU: cycle 138, scanline 69
Opcode: JSR 20 E2 F8 A: 0x40 X: 0xD6 Y: 0x40 SP: 0xFB PC: 0xD7B2 P: 0x67 CYC: 7893, PPU: cycle 150, scanline 69
Opcode: BMI 30 7 A: 0x40 X: 0xD6 Y: 0x40 SP: 0xF9 PC: 0xF8E2 P: 0x67 CYC: 7899, PPU: cycle 168, scanline 69
Opcode: BCC 90 5 A: 0x40 X: 0xD6 Y: 0x40 SP: 0xF9 PC: 0xF8E4 P: 0x67 CYC: 7901, PPU: cycle 174, scanline 69
Opcode: BNE D0 3 A: 0x40 X: 0xD6 Y: 0x40 SP: 0xF9 PC: 0xF8E6 P: 0x67 CYC: 7903, PPU: cycle 180, scanline 69
Opcode: BVC 50 1 A: 0x40 X: 0xD6 Y: 0x40 SP: 0xF9 PC: 0xF8E8 P: 0x67 CYC: 7905, PPU: cycle 186, scanline 69
Opcode: RTS 60 A: 0x40 X: 0xD6 Y: 0x40 SP: 0xF9 PC: 0xF8EA P: 0x67 CYC: 7907, PPU: cycle 192, scanline 69
Opcode: INX E8 A: 0x40 X: 0xD6 Y: 0x40 SP: 0xFB PC: 0xD7B5 P: 0x67 CYC: 7913, PPU: cycle 210, scanline 69
Opcode: LDA A9 3F A: 0x40 X: 0xD7 Y: 0x40 SP: 0xFB PC: 0xD7B6 P: 0xE5 CYC: 7915, PPU: cycle 216, scanline 69
Opcode: STA 8D 78 6 A: 0x3F X: 0xD7 Y: 0x40 SP: 0xFB PC: 0xD7B8 P: 0x65 CYC: 7917, PPU: cycle 222, scanline 69
Opcode: JSR 20 EE F8 A: 0x3F X: 0xD7 Y: 0x40 SP: 0xFB PC: 0xD7BB P: 0x65 CYC: 7921, PPU: cycle 234, scanline 69
Opcode: CLV B8 A: 0x3F X: 0xD7 Y: 0x40 SP: 0xF9 PC: 0xF8EE P: 0x65 CYC: 7927, PPU: cycle 252, scanline 69
Opcode: RTS 60 A: 0x3F X: 0xD7 Y: 0x40 SP: 0xF9 PC: 0xF8EF P: 0x25 CYC: 7929, PPU: cycle 258, scanline 69
Opcode: CPY CC 78 6 A: 0x3F X: 0xD7 Y: 0x40 SP: 0xFB PC: 0xD7BE P: 0x25 CYC: 7935, PPU: cycle 276, scanline 69
Opcode: JSR 20 F0 F8 A: 0x3F X: 0xD7 Y: 0x40 SP: 0xFB PC: 0xD7C1 P: 0x25 CYC: 7939, PPU: cycle 288, scanline 69
Opcode: BEQ F0 7 A: 0x3F X: 0xD7 Y: 0x40 SP: 0xF9 PC: 0xF8F0 P: 0x25 CYC: 7945, PPU: cycle 306, scanline 69
Opcode: BMI 30 5 A: 0x3F X: 0xD7 Y: 0x40 SP: 0xF9 PC: 0xF8F2 P: 0x25 CYC: 7947, PPU: cycle 312, scanline 69
Opcode: BCC 90 3 A: 0x3F X: 0xD7 Y: 0x40 SP: 0xF9 PC: 0xF8F4 P: 0x25 CYC: 7949, PPU: cycle 318, scanline 69
Opcode: BVS 70 1 A: 0x3F X: 0xD7 Y: 0x40 SP: 0xF9 PC: 0xF8F6 P: 0x25 CYC: 7951, PPU: cycle 324, scanline 69
Opcode: RTS 60 A: 0x3F X: 0xD7 Y: 0x40 SP: 0xF9 PC: 0xF8F8 P: 0x25 CYC: 7953, PPU: cycle 330, scanline 69
Opcode: INX E8 A: 0x3F X: 0xD7 Y: 0x40 SP: 0xFB PC: 0xD7C4 P: 0x25 CYC: 7959, PPU: cycle 7, scanline 70
Opcode: LDA A9 41 A: 0x3F X: 0xD8 Y: 0x40 SP: 0xFB PC: 0xD7C5 P: 0xA5 CYC: 7961, PPU: cycle 13, scanline 70
Opcode: STA 8D 78 6 A: 0x41 X: 0xD8 Y: 0x40 SP: 0xFB PC: 0xD7C7 P: 0x25 CYC: 7963, PPU: cycle 19, scanline 70
Opcode: CPY CC 78 6 A: 0x41 X: 0xD8 Y: 0x40 SP: 0xFB PC: 0xD7CA P: 0x25 CYC: 7967, PPU: cycle 31, scanline 70
Opcode: JSR 20 FC F8 A: 0x41 X: 0xD8 Y: 0x40 SP: 0xFB PC: 0xD7CD P: 0xA4 CYC: 7971, PPU: cycle 43, scanline 70
Opcode: BEQ F0 5 A: 0x41 X: 0xD8 Y: 0x40 SP: 0xF9 PC: 0xF8FC P: 0xA4 CYC: 7977, PPU: cycle 61, scanline 70
Opcode: BPL 10 3 A: 0x41 X: 0xD8 Y: 0x40 SP: 0xF9 PC: 0xF8FE P: 0xA4 CYC: 7979, PPU: cycle 67, scanline 70
Opcode: BPL 10 1 A: 0x41 X: 0xD8 Y: 0x40 SP: 0xF9 PC: 0xF900 P: 0xA4 CYC: 7981, PPU: cycle 73, scanline 70
Opcode: RTS 60 A: 0x41 X: 0xD8 Y: 0x40 SP: 0xF9 PC: 0xF902 P: 0xA4 CYC: 7983, PPU: cycle 79, scanline 70
Opcode: INX E8 A: 0x41 X: 0xD8 Y: 0x40 SP: 0xFB PC: 0xD7D0 P: 0xA4 CYC: 7989, PPU: cycle 97, scanline 70
Opcode: LDA A9 0 A: 0x41 X: 0xD9 Y: 0x40 SP: 0xFB PC: 0xD7D1 P: 0xA4 CYC: 7991, PPU: cycle 103, scanline 70
Opcode: STA 8D 78 6 A: 0x0 X: 0xD9 Y: 0x40 SP: 0xFB PC: 0xD7D3 P: 0x26 CYC: 7993, PPU: cycle 109, scanline 70
Opcode: JSR 20 6 F9 A: 0x0 X: 0xD9 Y: 0x40 SP: 0xFB PC: 0xD7D6 P: 0x26 CYC: 7997, PPU: cycle 121, scanline 70
Opcode: LDY A0 80 A: 0x0 X: 0xD9 Y: 0x40 SP: 0xF9 PC: 0xF906 P: 0x26 CYC: 8003, PPU: cycle 139, scanline 70
Opcode: RTS 60 A: 0x0 X: 0xD9 Y: 0x80 SP: 0xF9 PC: 0xF908 P: 0xA4 CYC: 8005, PPU: cycle 145, scanline 70
Opcode: CPY CC 78 6 A: 0x0 X: 0xD9 Y: 0x80 SP: 0xFB PC: 0xD7D9 P: 0xA4 CYC: 8011, PPU: cycle 163, scanline 70
Opcode: JSR 20 9 F9 A: 0x0 X: 0xD9 Y: 0x80 SP: 0xFB PC: 0xD7DC P: 0xA5 CYC: 8015, PPU: cycle 175, scanline 70
Opcode: BEQ F0 5 A: 0x0 X: 0xD9 Y: 0x80 SP: 0xF9 PC: 0xF909 P: 0xA5 CYC: 8021, PPU: cycle 193, scanline 70
Opcode: BPL 10 3 A: 0x0 X: 0xD9 Y: 0x80 SP: 0xF9 PC: 0xF90B P: 0xA5 CYC: 8023, PPU: cycle 199, scanline 70
Opcode: BCC 90 1 A: 0x0 X: 0xD9 Y: 0x80 SP: 0xF9 PC: 0xF90D P: 0xA5 CYC: 8025, PPU: cycle 205, scanline 70
Opcode: RTS 60 A: 0x0 X: 0xD9 Y: 0x80 SP: 0xF9 PC: 0xF90F P: 0xA5 CYC: 8027, PPU: cycle 211, scanline 70
Opcode: INX E8 A: 0x0 X: 0xD9 Y: 0x80 SP: 0xFB PC: 0xD7DF P: 0xA5 CYC: 8033, PPU: cycle 229, scanline 70
Opcode: LDA A9 80 A: 0x0 X: 0xDA Y: 0x80 SP: 0xFB PC: 0xD7E0 P: 0xA5 CYC: 8035, PPU: cycle 235, scanline 70
Opcode: STA 8D 78 6 A: 0x80 X: 0xDA Y: 0x80 SP: 0xFB PC: 0xD7E2 P: 0xA5 CYC: 8037, PPU: cycle 241, scanline 70
Opcode: CPY CC 78 6 A: 0x80 X: 0xDA Y: 0x80 SP: 0xFB PC: 0xD7E5 P: 0xA5 CYC: 8041, PPU: cycle 253, scanline 70
Opcode: JSR 20 13 F9 A: 0x80 X: 0xDA Y: 0x80 SP: 0xFB PC: 0xD7E8 P: 0x27 CYC: 8045, PPU: cycle 265, scanline 70
Opcode: BNE D0 5 A: 0x80 X: 0xDA Y: 0x80 SP: 0xF9 PC: 0xF913 P: 0x27 CYC: 8051, PPU: cycle 283, scanline 70
Opcode: BMI 30 3 A: 0x80 X: 0xDA Y: 0x80 SP: 0xF9 PC: 0xF915 P: 0x27 CYC: 8053, PPU: cycle 289, scanline 70
Opcode: BCC 90 1 A: 0x80 X: 0xDA Y: 0x80 SP: 0xF9 PC: 0xF917 P: 0x27 CYC: 8055, PPU: cycle 295, scanline 70
Opcode: RTS 60 A: 0x80 X: 0xDA Y: 0x80 SP: 0xF9 PC: 0xF919 P: 0x27 CYC: 8057, PPU: cycle 301, scanline 70
Opcode: INX E8 A: 0x80 X: 0xDA Y: 0x80 SP: 0xFB PC: 0xD7EB P: 0x27 CYC: 8063, PPU: cycle 319, scanline 70
Opcode: LDA A9 81 A: 0x80 X: 0xDB Y: 0x80 SP: 0xFB PC: 0xD7EC P: 0xA5 CYC: 8065, PPU: cycle 325, scanline 70
Opcode: STA 8D 78 6 A: 0x81 X: 0xDB Y: 0x80 SP: 0xFB PC: 0xD7EE P: 0xA5 CYC: 8067, PPU: cycle 331, scanline 70
Opcode: CPY CC 78 6 A: 0x81 X: 0xDB Y: 0x80 SP: 0xFB PC: 0xD7F1 P: 0xA5 CYC: 8071, PPU: cycle 2, scanline 71
Opcode: JSR 20 1D F9 A: 0x81 X: 0xDB Y: 0x80 SP: 0xFB PC: 0xD7F4 P: 0xA4 CYC: 8075, PPU: cycle 14, scanline 71
Opcode: BCS B0 5 A: 0x81 X: 0xDB Y: 0x80 SP: 0xF9 PC: 0xF91D P: 0xA4 CYC: 8081, PPU: cycle 32, scanline 71
Opcode: BEQ F0 3 A: 0x81 X: 0xDB Y: 0x80 SP: 0xF9 PC: 0xF91F P: 0xA4 CYC: 8083, PPU: cycle 38, scanline 71
Opcode: BPL 10 1 A: 0x81 X: 0xDB Y: 0x80 SP: 0xF9 PC: 0xF921 P: 0xA4 CYC: 8085, PPU: cycle 44, scanline 71
Opcode: RTS 60 A: 0x81 X: 0xDB Y: 0x80 SP: 0xF9 PC: 0xF923 P: 0xA4 CYC: 8087, PPU: cycle 50, scanline 71
Opcode: INX E8 A: 0x81 X: 0xDB Y: 0x80 SP: 0xFB PC: 0xD7F7 P: 0xA4 CYC: 8093, PPU: cycle 68, scanline 71
Opcode: LDA A9 7F A: 0x81 X: 0xDC Y: 0x80 SP: 0xFB PC: 0xD7F8 P: 0xA4 CYC: 8095, PPU: cycle 74, scanline 71
Opcode: STA 8D 78 6 A: 0x7F X: 0xDC Y: 0x80 SP: 0xFB PC: 0xD7FA P: 0x24 CYC: 8097, PPU: cycle 80, scanline 71
Opcode: CPY CC 78 6 A: 0x7F X: 0xDC Y: 0x80 SP: 0xFB PC: 0xD7FD P: 0x24 CYC: 8101, PPU: cycle 92, scanline 71
Opcode: JSR 20 27 F9 A: 0x7F X: 0xDC Y: 0x80 SP: 0xFB PC: 0xD800 P: 0x25 CYC: 8105, PPU: cycle 104, scanline 71
Opcode: BCC 90 5 A: 0x7F X: 0xDC Y: 0x80 SP: 0xF9 PC: 0xF927 P: 0x25 CYC: 8111, PPU: cycle 122, scanline 71
Opcode: BEQ F0 3 A: 0x7F X: 0xDC Y: 0x80 SP: 0xF9 PC: 0xF929 P: 0x25 CYC: 8113, PPU: cycle 128, scanline 71
Opcode: BMI 30 1 A: 0x7F X: 0xDC Y: 0x80 SP: 0xF9 PC: 0xF92B P: 0x25 CYC: 8115, PPU: cycle 134, scanline 71
Opcode: RTS 60 A: 0x7F X: 0xDC Y: 0x80 SP: 0xF9 PC: 0xF92D P: 0x25 CYC: 8117, PPU: cycle 140, scanline 71
Opcode: INX E8 A: 0x7F X: 0xDC Y: 0x80 SP: 0xFB PC: 0xD803 P: 0x25 CYC: 8123, PPU: cycle 158, scanline 71
Opcode: TXA 8A A: 0x7F X: 0xDD Y: 0x80 SP: 0xFB PC: 0xD804 P: 0xA5 CYC: 8125, PPU: cycle 164, scanline 71
Opcode: TAY A8 A: 0xDD X: 0xDD Y: 0x80 SP: 0xFB PC: 0xD805 P: 0xA5 CYC: 8127, PPU: cycle 170, scanline 71
Opcode: JSR 20 90 F9 A: 0xDD X: 0xDD Y: 0xDD SP: 0xFB PC: 0xD806 P: 0xA5 CYC: 8129, PPU: cycle 176, scanline 71
Opcode: LDX A2 55 A: 0xDD X: 0xDD Y: 0xDD SP: 0xF9 PC: 0xF990 P: 0xA5 CYC: 8135, PPU: cycle 194, scanline 71
Opcode: LDA A9 FF A: 0xDD X: 0x55 Y: 0xDD SP: 0xF9 PC: 0xF992 P: 0x25 CYC: 8137, PPU: cycle 200, scanline 71
Opcode: STA 85 1 A: 0xFF X: 0x55 Y: 0xDD SP: 0xF9 PC: 0xF994 P: 0xA5 CYC: 8139, PPU: cycle 206, scanline 71
Opcode: NOP EA A: 0xFF X: 0x55 Y: 0xDD SP: 0xF9 PC: 0xF996 P: 0xA5 CYC: 8142, PPU: cycle 215, scanline 71
Opcode: BIT 24 1 A: 0xFF X: 0x55 Y: 0xDD SP: 0xF9 PC: 0xF997 P: 0xA5 CYC: 8144, PPU: cycle 221, scanline 71
Opcode: SEC 38 A: 0xFF X: 0x55 Y: 0xDD SP: 0xF9 PC: 0xF999 P: 0xE5 CYC: 8147, PPU: cycle 230, scanline 71
Opcode: LDA A9 1 A: 0xFF X: 0x55 Y: 0xDD SP: 0xF9 PC: 0xF99A P: 0xE5 CYC: 8149, PPU: cycle 236, scanline 71
Opcode: RTS 60 A: 0x1 X: 0x55 Y: 0xDD SP: 0xF9 PC: 0xF99C P: 0x65 CYC: 8151, PPU: cycle 242, scanline 71
Opcode: STA 8D 78 6 A: 0x1 X: 0x55 Y: 0xDD SP: 0xFB PC: 0xD809 P: 0x65 CYC: 8157, PPU: cycle 260, scanline 71
Opcode: LSR 4E 78 6 A: 0x1 X: 0x55 Y: 0xDD SP: 0xFB PC: 0xD80C P: 0x65 CYC: 8161, PPU: cycle 272, scanline 71
Opcode: LDA AD 78 6 A: 0x1 X: 0x55 Y: 0xDD SP: 0xFB PC: 0xD80F P: 0x67 CYC: 8167, PPU: cycle 290, scanline 71
Opcode: JSR 20 9D F9 A: 0x0 X: 0x55 Y: 0xDD SP: 0xFB PC: 0xD812 P: 0x67 CYC: 8171, PPU: cycle 302, scanline 71
Opcode: BCC 90 1B A: 0x0 X: 0x55 Y: 0xDD SP: 0xF9 PC: 0xF99D P: 0x67 CYC: 8177, PPU: cycle 320, scanline 71
Opcode: BNE D0 19 A: 0x0 X: 0x55 Y: 0xDD SP: 0xF9 PC: 0xF99F P: 0x67 CYC: 8179, PPU: cycle 326, scanline 71
Opcode: BMI 30 17 A: 0x0 X: 0x55 Y: 0xDD SP: 0xF9 PC: 0xF9A1 P: 0x67 CYC: 8181, PPU: cycle 332, scanline 71
Opcode: BVC 50 15 A: 0x0 X: 0x55 Y: 0xDD SP: 0xF9 PC: 0xF9A3 P: 0x67 CYC: 8183, PPU: cycle 338, scanline 71
Opcode: CMP C9 0 A: 0x0 X: 0x55 Y: 0xDD SP: 0xF9 PC: 0xF9A5 P: 0x67 CYC: 8185, PPU: cycle 3, scanline 72
Opcode: BNE D0 11 A: 0x0 X: 0x55 Y: 0xDD SP: 0xF9 PC: 0xF9A7 P: 0x67 CYC: 8187, PPU: cycle 9, scanline 72
Opcode: CLV B8 A: 0x0 X: 0x55 Y: 0xDD SP: 0xF9 PC: 0xF9A9 P: 0x67 CYC: 8189, PPU: cycle 15, scanline 72
Opcode: LDA A9 AA A: 0x0 X: 0x55 Y: 0xDD SP: 0xF9 PC: 0xF9AA P: 0x27 CYC: 8191, PPU: cycle 21, scanline 72
Opcode: RTS 60 A: 0xAA X: 0x55 Y: 0xDD SP: 0xF9 PC: 0xF9AC P: 0xA5 CYC: 8193, PPU: cycle 27, scanline 72
Opcode: INY C8 A: 0xAA X: 0x55 Y: 0xDD SP: 0xFB PC: 0xD815 P: 0xA5 CYC: 8199, PPU: cycle 45, scanline 72
Opcode: STA 8D 78 6 A: 0xAA X: 0x55 Y: 0xDE SP: 0xFB PC: 0xD816 P: 0xA5 CYC: 8201, PPU: cycle 51, scanline 72
Opcode: LSR 4E 78 6 A: 0xAA X: 0x55 Y: 0xDE SP: 0xFB PC: 0xD819 P: 0xA5 CYC: 8205, PPU: cycle 63, scanline 72
Opcode: LDA AD 78 6 A: 0xAA X: 0x55 Y: 0xDE SP: 0xFB PC: 0xD81C P: 0x24 CYC: 8211, PPU: cycle 81, scanline 72
Opcode: JSR 20 AD F9 A: 0x55 X: 0x55 Y: 0xDE SP: 0xFB PC: 0xD81F P: 0x24 CYC: 8215, PPU: cycle 93, scanline 72
Opcode: BCS B0 B A: 0x55 X: 0x55 Y: 0xDE SP: 0xF9 PC: 0xF9AD P: 0x24 CYC: 8221, PPU: cycle 111, scanline 72
Opcode: BEQ F0 9 A: 0x55 X: 0x55 Y: 0xDE SP: 0xF9 PC: 0xF9AF P: 0x24 CYC: 8223, PPU: cycle 117, scanline 72
Opcode: BMI 30 7 A: 0x55 X: 0x55 Y: 0xDE SP: 0xF9 PC: 0xF9B1 P: 0x24 CYC: 8225, PPU: cycle 123, scanline 72
Opcode: BVS 70 5 A: 0x55 X: 0x55 Y: 0xDE SP: 0xF9 PC: 0xF9B3 P: 0x24 CYC: 8227, PPU: cycle 129, scanline 72
Opcode: CMP C9 55 A: 0x55 X: 0x55 Y: 0xDE SP: 0xF9 PC: 0xF9B5 P: 0x24 CYC: 8229, PPU: cycle 135, scanline 72
Opcode: BNE D0 1 A: 0x55 X: 0x55 Y: 0xDE SP: 0xF9 PC: 0xF9B7 P: 0x27 CYC: 8231, PPU: cycle 141, scanline 72
Opcode: RTS 60 A: 0x55 X: 0x55 Y: 0xDE SP: 0xF9 PC: 0xF9B9 P: 0x27 CYC: 8233, PPU: cycle 147, scanline 72
Opcode: INY C8 A: 0x55 X: 0x55 Y: 0xDE SP: 0xFB PC: 0xD822 P: 0x27 CYC: 8239, PPU: cycle 165, scanline 72
Opcode: JSR 20 BD F9 A: 0x55 X: 0x55 Y: 0xDF SP: 0xFB PC: 0xD823 P: 0xA5 CYC: 8241, PPU: cycle 171, scanline 72
Opcode: BIT 24 1 A: 0x55 X: 0x55 Y: 0xDF SP: 0xF9 PC: 0xF9BD P: 0xA5 CYC: 8247, PPU: cycle 189, scanline 72
Opcode: SEC 38 A: 0x55 X: 0x55 Y: 0xDF SP: 0xF9 PC: 0xF9BF P: 0xE5 CYC: 8250, PPU: cycle 198, scanline 72
Opcode: LDA A9 80 A: 0x55 X: 0x55 Y: 0xDF SP: 0xF9 PC: 0xF9C0 P: 0xE5 CYC: 8252, PPU: cycle 204, scanline 72
Opcode: RTS 60 A: 0x80 X: 0x55 Y: 0xDF SP: 0xF9 PC: 0xF9C2 P: 0xE5 CYC: 8254, PPU: cycle 210, scanline 72
Opcode: STA 8D 78 6 A: 0x80 X: 0x55 Y: 0xDF SP: 0xFB PC: 0xD826 P: 0xE5 CYC: 8260, PPU: cycle 228, scanline 72
Opcode: ASL E 78 6 A: 0x80 X: 0x55 Y: 0xDF SP: 0xFB PC: 0xD829 P: 0xE5 CYC: 8264, PPU: cycle 240, scanline 72
Opcode: LDA AD 78 6 A: 0x80 X: 0x55 Y: 0xDF SP: 0xFB PC: 0xD82C P: 0x67 CYC: 8270, PPU: cycle 258, scanline 72
Opcode: JSR 20 C3 F9 A: 0x0 X: 0x55 Y: 0xDF SP: 0xFB PC: 0xD82F P: 0x67 CYC: 8274, PPU: cycle 270, scanline 72
Opcode: BCC 90 1C A: 0x0 X: 0x55 Y: 0xDF SP: 0xF9 PC: 0xF9C3 P: 0x67 CYC: 8280, PPU: cycle 288, scanline 72
Opcode: BNE D0 1A A: 0x0 X: 0x55 Y: 0xDF SP: 0xF9 PC: 0xF9C5 P: 0x67 CYC: 8282, PPU: cycle 294, scanline 72
Opcode: BMI 30 18 A: 0x0 X: 0x55 Y: 0xDF SP: 0xF9 PC: 0xF9C7 P: 0x67 CYC: 8284, PPU: cycle 300, scanline 72
Opcode: BVC 50 16 A: 0x0 X: 0x55 Y: 0xDF SP: 0xF9 PC: 0xF9C9 P: 0x67 CYC: 8286, PPU: cycle 306, scanline 72
Opcode: CMP C9 0 A: 0x0 X: 0x55 Y: 0xDF SP: 0xF9 PC: 0xF9CB P: 0x67 CYC: 8288, PPU: cycle 312, scanline 72
Opcode: BNE D0 12 A: 0x0 X: 0x55 Y: 0xDF SP: 0xF9 PC: 0xF9CD P: 0x67 CYC: 8290, PPU: cycle 318, scanline 72
Opcode: CLV B8 A: 0x0 X: 0x55 Y: 0xDF SP: 0xF9 PC: 0xF9CF P: 0x67 CYC: 8292, PPU: cycle 324, scanline 72
Opcode: LDA A9 55 A: 0x0 X: 0x55 Y: 0xDF SP: 0xF9 PC: 0xF9D0 P: 0x27 CYC: 8294, PPU: cycle 330, scanline 72
Opcode: SEC 38 A: 0x55 X: 0x55 Y: 0xDF SP: 0xF9 PC: 0xF9D2 P: 0x25 CYC: 8296, PPU: cycle 336, scanline 72
Opcode: RTS 60 A: 0x55 X: 0x55 Y: 0xDF SP: 0xF9 PC: 0xF9D3 P: 0x25 CYC: 8298, PPU: cycle 1, scanline 73
Opcode: INY C8 A: 0x55 X: 0x55 Y: 0xDF SP: 0xFB PC: 0xD832 P: 0x25 CYC: 8304, PPU: cycle 19, scanline 73
Opcode: STA 8D 78 6 A: 0x55 X: 0x55 Y: 0xE0 SP: 0xFB PC: 0xD833 P: 0xA5 CYC: 8306, PPU: cycle 25, scanline 73
Opcode: ASL E 78 6 A: 0x55 X: 0x55 Y: 0xE0 SP: 0xFB PC: 0xD836 P: 0xA5 CYC: 8310, PPU: cycle 37, scanline 73
Opcode: LDA AD 78 6 A: 0x55 X: 0x55 Y: 0xE0 SP: 0xFB PC: 0xD839 P: 0xA4 CYC: 8316, PPU: cycle 55, scanline 73
